clause_id,review_id,canonical_place_id,place_name,place_category,clause_index,clause_text,weak_aspects,manual_aspects,annotator_id,human_approved,annotation_notes
wisata-v2_009197::c007,wisata-v2_009197,place_00085,Dolok Pottas,wisata,7,biaya Hanya 10rb/org +parkir,parkir,parkir|harga,A01,yes,
wisata-v2_009199::c000,wisata-v2_009199,place_00085,Dolok Pottas,wisata,0,Cocok untuk para pendaki amatir atau pendaki yg ingin hemat waktu untuk mencapai puncak dan jalur pendakian yang tidak terlalu extrem,lainnya,akses_jalan,A01,yes,
wisata-v2_009211::c002,wisata-v2_009211,place_00294,Tuan Nagani Paradise,wisata,2,"Taman bunganya, kolam renang, Villa villa, dan banyak spot foto yg bagus hanya 18 ribu itu sangat worth-it",fasilitas_umum|harga,harga|akomodasi|fasilitas_umum,A01,yes,
wisata-v2_009239::c004,wisata-v2_009239,place_00294,Tuan Nagani Paradise,wisata,4,"Jika saya salah, tolong diberikan pencerahan jika kritik saya tidak benar tentang apa yang saya ucapkan",lainnya,none,A01,yes,
wisata-v2_009267::c000,wisata-v2_009267,place_00294,Tuan Nagani Paradise,wisata,0,Pemandangan nya bagus,pemandangan,pemandangan,A01,yes,
wisata-v2_009316::c000,wisata-v2_009316,place_00294,Tuan Nagani Paradise,wisata,0,Wisata Nya Indah,lainnya,pemandangan,A01,yes,
wisata-v2_009325::c000,wisata-v2_009325,place_00294,Tuan Nagani Paradise,wisata,0,"Pelayanan buruk, tidak sesuai dengan expetasi,kamar mandi pelit, gayung gak ada&kotor",akomodasi|harga|kebersihan|pelayanan|toilet,kebersihan|toilet|pelayanan,A01,yes,Wisata; tidak ada harga
wisata-v2_009337::c000,wisata-v2_009337,place_00294,Tuan Nagani Paradise,wisata,0,Gerbang masuk kurang ke dalam hingga antrean di jalan umum mengakibatkan macet,akses_jalan|keramaian,akses_jalan|jam_operasional,A01,yes,
wisata-v2_009343::c000,wisata-v2_009343,place_00294,Tuan Nagani Paradise,wisata,0,"Jalan masuk agak berbahaya,tidak dianjurkan menggunakan mobil penggerak depan",akses_jalan,akses_jalan|parkir,A01,yes,
wisata-v2_009375::c002,wisata-v2_009375,place_00294,Tuan Nagani Paradise,wisata,2,Hub :085262827693/DASIMA TOUR & TRAVEL,transportasi,transportasi,A01,yes,
wisata-v2_009397::c000,wisata-v2_009397,place_00294,Tuan Nagani Paradise,wisata,0,"Sangat tidak direkomendasikan, jalan masuk ke area utama jauh, sempit sekali, naik turun bukit yg lumayan terjal dan curam, sangat berbahaya, jalan masuk ke area parkir sempit dan tdk ada jalan khusus pejalan kaki, pejalan kali rawan tertabrak mobil yg keluar masuk parkiran, petugas/karyawan taman wisata menggunakan sepeda motor di area taman dengan kencang dan tidak ada sopan santun, toilet kotor dan bau, kolam renang kotor sekali, terutama kolam anak2 tdk bs dipakai, kamar mandi ganti kotor dan bau, terutama kamar ganti perempuan tergenang air kotor sekali, jalan masuk ke kolam renang tergenang air kotor sekali, tdk ada petugas kebersihan, yg ada hanya petugas pemungut tiket di wahana yg berbayar, sepertinya yg penting bagi pengelola hanya menarik uang pengunjung sebanyak2nya, kenyamanan pengunjung tidak penting",akomodasi|akses_jalan|harga|keamanan|kebersihan|parkir|pelayanan|pemandangan|toilet,akses_jalan|parkir|kebersihan|toilet|harga|pelayanan|akomodasi|keamanan|fasilitas_umum|pemandangan,A01,yes,
wisata-v2_009401::c002,wisata-v2_009401,place_00294,Tuan Nagani Paradise,wisata,2,Next time mau explore semua spot foto nya,fasilitas_umum,fasilitas_umum,A01,yes,
wisata-v2_009406::c010,wisata-v2_009406,place_00294,Tuan Nagani Paradise,wisata,10,"Kalau saya dimrhin di tmpt umum, pasti sy malu dan gak niat lgi kerjaa dan yang paling point utamanya nih cewek yang diatas dekat bukit bukit sama resto pakaiannya udah berubah cantik cantik rapih",pemandangan,pelayanan,A01,yes,"Staf cantik rapih = pelayanan, bukan pemandangan"
wisata-v2_009431::c002,wisata-v2_009431,place_00006,Air Terjun Efrata,wisata,2,Terimakasih,lainnya,none,A01,yes,
wisata-v2_009450::c001,wisata-v2_009450,place_00006,Air Terjun Efrata,wisata,1,"Airnya dingin, ada fasilitas kamar mandi dan wc nya",akomodasi|toilet,toilet,A01,yes,Kamar mandi bukan akomodasi
wisata-v2_009456::c000,wisata-v2_009456,place_00006,Air Terjun Efrata,wisata,0,"Air terjun yang indah, terdapat warung dan toilet (2.000 IDR) di lokasi, biaya masuk 7.000 IDR termasuk parkir",parkir|toilet,parkir|toilet|harga|makanan|pemandangan,A01,yes,
wisata-v2_009472::c000,wisata-v2_009472,place_00006,Air Terjun Efrata,wisata,0,Petugas kurang humble dan fasilitas toilet yg kurang,toilet,toilet|pelayanan,A01,yes,Petugas kurang humble = pelayanan
wisata-v2_009505::c000,wisata-v2_009505,place_00006,Air Terjun Efrata,wisata,0,today I visit this place from India it's a very natural and very feel sleepy that I want to sleep there,lainnya,none,A01,yes,
wisata-v2_009506::c003,wisata-v2_009506,place_00006,Air Terjun Efrata,wisata,3,Not for swim or bath,lainnya,fasilitas_umum,A01,yes,
wisata-v2_009514::c004,wisata-v2_009514,place_00006,Air Terjun Efrata,wisata,4,"Masuk kesini 7000 tanpa karcis, parkir 3000",parkir,parkir,A01,yes,
wisata-v2_009543::c002,wisata-v2_009543,place_00006,Air Terjun Efrata,wisata,2,Tp hati2 tergelincir krn cukup licin batunya,keamanan,keamanan,A01,yes,
wisata-v2_009559::c000,wisata-v2_009559,place_00006,Air Terjun Efrata,wisata,0,>> Tiket masuk 5 org (anak usia 6th kebawah tidak bayar) + Parkir mobil : 40k >> Foto di spot Tulisan Air Terjun Efrata: 3k/org (ada yg nungguin) >> Sewa Tenda santai Deket air Terjun: 15/tenda set kursi,akses_jalan|harga|parkir|pemandangan,parkir|harga|fasilitas_umum|pemandangan|aksesibilitas,A01,yes,
wisata-v2_009563::c000,wisata-v2_009563,place_00006,Air Terjun Efrata,wisata,0,"Dari dlu blm ditemukan org , aku balik udh ad Parkir wkwkw Gpp ttap indah",parkir,parkir|pemandangan,A01,yes,
wisata-v2_009584::c000,wisata-v2_009584,place_00006,Air Terjun Efrata,wisata,0,Full of nature,lainnya,pemandangan,A01,yes,
wisata-v2_009600::c002,wisata-v2_009600,place_00006,Air Terjun Efrata,wisata,2,tiket masuknya 7rb /org + parkir 5rb,parkir,parkir|harga,A01,yes,
wisata-v2_009614::c003,wisata-v2_009614,place_00017,Air Terjun Sipisopiso,wisata,3,Kekuatan penuh air terjun dan pemandangan baru terungkap di sana!,keramaian|pemandangan,pemandangan,A01,yes,Tidak ada keramaian
wisata-v2_009630::c001,wisata-v2_009630,place_00017,Air Terjun Sipisopiso,wisata,1,"wc kotor dan sekali masuk bayar Rp 3000 ,,bnyk barang2 butut di taruh di depan pemandangn sungguh sdm yg rendah sekali",kebersihan|toilet,kebersihan|toilet|harga,A01,yes,
wisata-v2_009639::c001,wisata-v2_009639,place_00017,Air Terjun Sipisopiso,wisata,1,"Banyak nyamuk, toilet bayar 3000 dan kotor",kebersihan|toilet,kebersihan|toilet|harga,A01,yes,Bayar 3000 = harga
wisata-v2_009695::c001,wisata-v2_009695,place_00017,Air Terjun Sipisopiso,wisata,1,Uang masuk nya 10rb per orang atau permotor dan kalau uang parkir 5rb permotor,parkir,parkir|harga,A01,yes,
wisata-v2_009702::c001,wisata-v2_009702,place_00017,Air Terjun Sipisopiso,wisata,1,"ga ke situ tetap bayar,di dalam kamu ada 7 orang alhasil kami bayar 80 ribu sama parkir nya 10k,Wisata macam apa ini?kami bukan mau ke",parkir,parkir|harga,A01,yes,
wisata-v2_009715::c000,wisata-v2_009715,place_00017,Air Terjun Sipisopiso,wisata,0,untuk turun ke bawah lumayan jauh dan sedikit licin,keamanan,keamanan,A01,yes,
wisata-v2_009718::c000,wisata-v2_009718,place_00017,Air Terjun Sipisopiso,wisata,0,Biaya Parkir masuk tanpa karcis : Rp,parkir,parkir|harga,A01,yes,
wisata-v2_009720::c004,wisata-v2_009720,place_00017,Air Terjun Sipisopiso,wisata,4,Anak tangga macam tidak ada perawatan,aksesibilitas,akses_jalan|aksesibilitas,A01,yes,
wisata-v2_009725::c000,wisata-v2_009725,place_00017,Air Terjun Sipisopiso,wisata,0,SubhanaAllah..no words can be described😍😍..need to hike around 30 mins down to waterfall..the view was very beautiful and peaceful..🏞️🏞️,pemandangan,akses_jalan|pemandangan,A01,yes,Hike 30 mins = akses; 'peaceful' bukan keramaian
wisata-v2_009753::c000,wisata-v2_009753,place_00017,Air Terjun Sipisopiso,wisata,0,Buat jalan ke sini itu lelah kali,akses_jalan,akses_jalan,A01,yes,
wisata-v2_009769::c001,wisata-v2_009769,place_00017,Air Terjun Sipisopiso,wisata,1,"Pemandangan yang tidak kalah menarik yaitu Air terjun Sipisopiso, bagi yang kuat fisik silahkan menikmatin dengan anak tangga ya lumayan banyak sih hehehe",aksesibilitas|pemandangan,akses_jalan|pemandangan|aksesibilitas,A01,yes,
wisata-v2_009773::c001,wisata-v2_009773,place_00017,Air Terjun Sipisopiso,wisata,1,Lokasinya tidak terawat dan kotor sekali,budaya|fasilitas_umum|kebersihan,kebersihan,A01,yes,
wisata-v2_009815::c001,wisata-v2_009815,place_00160,Pantai Gajah Tidur Paropo Silalahi,wisata,1,"Biaya parkir mobil disini 30.000, padahal tempat lain biasanya cuma 10.000",parkir,parkir|harga,A01,yes,
wisata-v2_009826::c001,wisata-v2_009826,place_00160,Pantai Gajah Tidur Paropo Silalahi,wisata,1,Aman dan nyaman,keamanan,keamanan,A01,yes,
wisata-v2_009860::c000,wisata-v2_009860,place_00175,Pemandian Air Panas Rianiate,wisata,0,Restoran dengan pemandangan yang menakjubkan,pemandangan,pemandangan,A01,yes,
wisata-v2_009862::c001,wisata-v2_009862,place_00175,Pemandian Air Panas Rianiate,wisata,1,"Indah, asri dan aman",keamanan,keamanan|pemandangan,A01,yes,
wisata-v2_009935::c000,wisata-v2_009935,place_00058,Bukit Beta Tuk-Tuk,wisata,0,Pemandangan yang indah,pemandangan,pemandangan,A01,yes,
wisata-v2_009971::c000,wisata-v2_009971,place_00058,Bukit Beta Tuk-Tuk,wisata,0,👍👍👍👍,lainnya,none,A01,yes,
wisata-v2_009986::c002,wisata-v2_009986,place_00058,Bukit Beta Tuk-Tuk,wisata,2,Karena rambu-rambu jalan tidak banyak,akses_jalan|keamanan,akses_jalan,A01,yes,
wisata-v2_010015::c001,wisata-v2_010015,place_00171,Pantai Pasir Putih Parbaba,wisata,1,Bersih.mantap lah,kebersihan,kebersihan|pelayanan,A01,yes,Handuk kotor + pelayanan buruk
wisata-v2_010024::c000,wisata-v2_010024,place_00171,Pantai Pasir Putih Parbaba,wisata,0,Untuk mandi anak2 enak dan aman 👍,keamanan,makanan|keamanan,A01,yes,
wisata-v2_010026::c000,wisata-v2_010026,place_00171,Pantai Pasir Putih Parbaba,wisata,0,Pantai di pulau Samosir yang ramai didatangi pengunjung,keramaian|pemandangan,keramaian,A01,yes,"Ramai pengunjung, bukan pemandangan"
wisata-v2_010046::c000,wisata-v2_010046,place_00171,Pantai Pasir Putih Parbaba,wisata,0,parkir mobil 10rb per orang 5rb kamar mandi 2rb sewa tikar 50rb sewa pondok 150rb nb,akomodasi|parkir|toilet,parkir|toilet|harga|fasilitas_umum,A01,yes,Harga + pondok/tikar = fasilitas; bukan akomodasi
wisata-v2_010082::c001,wisata-v2_010082,place_00171,Pantai Pasir Putih Parbaba,wisata,1,"pantainya kurang bersih yaa, ada beberapa spot foto udah terbengkalai, untuk wahana air masih beroperasi sih, pengunjungnya juga ramai kok",fasilitas_umum|kebersihan|keramaian,kebersihan|fasilitas_umum|keramaian,A01,yes,
wisata-v2_010084::c000,wisata-v2_010084,place_00171,Pantai Pasir Putih Parbaba,wisata,0,"Masuk kesana kena pungli 50rb, dah lah tutup aja biar kapok bangkrut sepi pengunjung gara-gara gak pernah dibenahi pungli disana",jam_operasional|keramaian,harga|keramaian,A01,yes,"'pungli 50rb' = harga; 'tutup aja' ekspresi, bukan jam operasional"
wisata-v2_010091::c003,wisata-v2_010091,place_00171,Pantai Pasir Putih Parbaba,wisata,3,Petugas boat sudah kita tegur karna parkir di bibir pantai karna banyak anak2 yg,parkir,transportasi|parkir|pemandangan,A01,yes,
wisata-v2_010095::c004,wisata-v2_010095,place_00171,Pantai Pasir Putih Parbaba,wisata,4,"Ada spot foto masa bayar 5rb per orang, horas jala gabe",fasilitas_umum,harga|fasilitas_umum,A01,yes,
wisata-v2_010122::c000,wisata-v2_010122,place_00171,Pantai Pasir Putih Parbaba,wisata,0,Tempat nya cukup ramai,keramaian,keramaian,A01,yes,
wisata-v2_010137::c005,wisata-v2_010137,place_00171,Pantai Pasir Putih Parbaba,wisata,5,Berhubung bawa makanan dari rumah(rekreasi bersama keluarga) jd saya krg paham dengan harga makanannya,harga|makanan,harga|makanan|aksesibilitas,A01,yes,
wisata-v2_010147::c000,wisata-v2_010147,place_00171,Pantai Pasir Putih Parbaba,wisata,0,"Cocok untuk wisata keluarga Areanya aman karena tidak terlalu dalam Ada wahana banana boat nya juga Airnya jernih, pasirnya putih Banyak terdapat gomestay juga kalau kalian ingin menginap disini Biaya masuknya hanya 5000 perorang, dan biaya parkir motor 5000 juga",akses_jalan|harga|keamanan|parkir,transportasi|parkir|harga|akomodasi|keamanan|fasilitas_umum|aksesibilitas,A01,yes,
wisata-v2_010202::c001,wisata-v2_010202,place_00171,Pantai Pasir Putih Parbaba,wisata,1,"Berbeda dengan Pantai Batuhoda yang unggul, pantai ini mempunyai banyak kekurangan: 1) Parkir tidak terawat 2) Air abu-abu dialihkan ke pantai 3) Kafe dibangun beberapa meter dari garis air sehingga menghalangi pemandangan, jalan kaki, dan angin sepoi-sepoi 4) Musik keras terdengar di mana-mana 5) Tidak ada layanan tata graha di area tersebut 6) Gudang terlalu berdekatan satu sama lain (berbagai operator bersaing untuk mendapatkan biaya penggunaan gudang) Saya pergi setelah 15 menit",akses_jalan|budaya|fasilitas_umum|harga|kebersihan|parkir|pelayanan|pemandangan,akses_jalan|parkir|kebersihan|harga|pelayanan|fasilitas_umum|pemandangan|lainnya,A01,yes,Tidak ada budaya; musik keras = lainnya
wisata-v2_010212::c003,wisata-v2_010212,place_00159,Pantai Batuhoda,wisata,3,Stafnya ramah,pelayanan,pelayanan,A01,yes,
wisata-v2_010220::c003,wisata-v2_010220,place_00159,Pantai Batuhoda,wisata,3,Di dalam tersedia gazebo dan tempat duduk yang bisa ditempati dengan bebas asal kosong,fasilitas_umum,fasilitas_umum,A01,yes,
wisata-v2_010229::c000,wisata-v2_010229,place_00159,Pantai Batuhoda,wisata,0,Terlalu ramai dihari libur ferry 50 - 60 min,keramaian|transportasi,transportasi|keramaian,A01,yes,
wisata-v2_010243::c000,wisata-v2_010243,place_00159,Pantai Batuhoda,wisata,0,"Sangat rekomendasi, jika anda ke samosir, uang masuk + parkir hanya Rp",parkir,parkir|harga|pelayanan,A01,yes,
wisata-v2_010247::c000,wisata-v2_010247,place_00159,Pantai Batuhoda,wisata,0,Untuk kamar ganti dan kamar mandi serta toilet perlu fitnah jumlahnya,akomodasi|toilet,toilet|fasilitas_umum,A01,yes,"Kamar ganti pantai = fasilitas, bukan akomodasi"
wisata-v2_010248::c001,wisata-v2_010248,place_00159,Pantai Batuhoda,wisata,1,sayang air buangan kamar ganti langsung ke danau jadi jorok,akomodasi|kebersihan,kebersihan|akomodasi|fasilitas_umum,A01,yes,"'malam' konteks waktu; air terbatas = fasilitas, bukan jam operasional"
wisata-v2_010250::c002,wisata-v2_010250,place_00159,Pantai Batuhoda,wisata,2,Gazebo/pondok/lesehan apapun itu bebas pakai selagi kosong,fasilitas_umum,fasilitas_umum,A01,yes,
wisata-v2_010253::c000,wisata-v2_010253,place_00159,Pantai Batuhoda,wisata,0,"Pantai yg luas dan bersih Worth it uang masuk 20 k tp sudah bebas parkir dan tempat duduk, dan yg paling penting pantai nya benar2 bersih",fasilitas_umum|harga|kebersihan|parkir,parkir|kebersihan|harga|fasilitas_umum|pemandangan,A01,yes,
wisata-v2_010332::c001,wisata-v2_010332,place_00159,Pantai Batuhoda,wisata,1,Tempatnya bersih dan cantik tutup jam 7 malam,jam_operasional|kebersihan|pemandangan,kebersihan|jam_operasional|pemandangan,A01,yes,
wisata-v2_010355::c000,wisata-v2_010355,place_00159,Pantai Batuhoda,wisata,0,"Pantai ini bersih,,,terkelola dengan baik dan tertib,pengunjung diarahkan tidak membuang sampahnya sembarang,ada tempat sampah disediakan pengelola,,ayo ke sini..bawa keluarga recommended banget..👍👍",keamanan|kebersihan|pelayanan|pemandangan,kebersihan|pelayanan|pemandangan|aksesibilitas,A01,yes,
wisata-v2_010361::c000,wisata-v2_010361,place_00159,Pantai Batuhoda,wisata,0,"Tidak recommended untuk datang rombongan, sesuai pengalaman, Datang 31 orang,20 ribu tiket masuk per orang,belum parkir,ngak boleh bawa makanan/minuman walau sekedar untuk sekali makan berhubung sudah",akses_jalan|harga|makanan|parkir,parkir|harga|makanan,A01,yes,
wisata-v2_010378::c000,wisata-v2_010378,place_00159,Pantai Batuhoda,wisata,0,"Tempat Sudah bersih, bayar 20 K per orang ke lokasi sdh free air mineral sedang, parkir, toilet dan pondok",kebersihan|parkir|toilet,parkir|kebersihan|toilet|harga|makanan|fasilitas_umum,A01,yes,Bayar 20K + air mineral + pondok
wisata-v2_010460::c000,wisata-v2_010460,place_00178,Pemandian Alam Sejuk Pas,wisata,0,Tempat nya bersih dan nyaman,kebersihan,kebersihan,A01,yes,
wisata-v2_010463::c000,wisata-v2_010463,place_00178,Pemandian Alam Sejuk Pas,wisata,0,Tempat wisata keluarga yg aman dan menyenangkan,keamanan,keamanan|aksesibilitas,A01,yes,
wisata-v2_010471::c001,wisata-v2_010471,place_00178,Pemandian Alam Sejuk Pas,wisata,1,Penginapan dan makanannya tidak terlalu mahal,harga,harga|akomodasi,A01,yes,
wisata-v2_010518::c000,wisata-v2_010518,place_00178,Pemandian Alam Sejuk Pas,wisata,0,Parking dan sel t4 sangat mahal pwngelola menerapkan azas aji mumpung,harga,parkir|harga,A01,yes,
wisata-v2_010526::c000,wisata-v2_010526,place_00178,Pemandian Alam Sejuk Pas,wisata,0,"Air ya bersih,jernih,yg pasti sejuk dan aman utk anak2",keamanan|kebersihan,kebersihan|keamanan|pemandangan,A01,yes,
wisata-v2_010526::c001,wisata-v2_010526,place_00178,Pemandian Alam Sejuk Pas,wisata,1,Mandi,lainnya,none,A01,yes,
wisata-v2_010545::c000,wisata-v2_010545,place_00178,Pemandian Alam Sejuk Pas,wisata,0,"Airnya bening, bersih, dan segar tp licin batunya harus hati2",keamanan|kebersihan,kebersihan|keamanan,A01,yes,
wisata-v2_010585::c000,wisata-v2_010585,place_00178,Pemandian Alam Sejuk Pas,wisata,0,"Gubuk, parkir+tiket masuk, pasilitas lain masih murah, cuma satu yg mengganjal, airnya sedikit kotor, walau keliatan jernih, tp lumut sampah banyak, batu2 pn licin",akses_jalan|harga|keamanan|kebersihan|parkir,parkir|kebersihan|harga|keamanan,A01,yes,
wisata-v2_010625::c001,wisata-v2_010625,place_00062,Bukit Indah Simarjarunjung,wisata,1,"Beberapa tahun lalu kata keluarga masih bagus dan terawat tp kalau kami liat sekarang kurang terawat, ada papan bolong di spot foto gratisan amit2 kalau jatuh tp kalau yg berbayar agak terawat",fasilitas_umum|kebersihan,kebersihan|fasilitas_umum|aksesibilitas,A01,yes,
wisata-v2_010625::c002,wisata-v2_010625,place_00062,Bukit Indah Simarjarunjung,wisata,2,"Yg sialnya udah lah masuk 40rb, spot foto bayar 5rb",fasilitas_umum,harga|fasilitas_umum,A01,yes,
wisata-v2_010648::c000,wisata-v2_010648,place_00062,Bukit Indah Simarjarunjung,wisata,0,Spot foto nya banyak cuma berbayar,fasilitas_umum,fasilitas_umum,A01,yes,
wisata-v2_010661::c000,wisata-v2_010661,place_00062,Bukit Indah Simarjarunjung,wisata,0,Cuma untuk foto2 stiap spot foto bayar 5000/orang,fasilitas_umum,harga|fasilitas_umum,A01,yes,
wisata-v2_010667::c000,wisata-v2_010667,place_00062,Bukit Indah Simarjarunjung,wisata,0,"Oh BIS, begitu malang sekali nasibmu kini, dulu kau begitu viral pada masanya😮‍💨🥲 Buat para pengelola supaya bisa lebih berbenah, klo bisa semua spot foto di gratis kan saja supaya bisa menarik para pengunjung kembali",fasilitas_umum|harga,harga|pelayanan|fasilitas_umum,A01,yes,
wisata-v2_010673::c002,wisata-v2_010673,place_00062,Bukit Indah Simarjarunjung,wisata,2,"The views are stunning, with lush green hills and peaceful surroundings",lainnya,pemandangan,A01,yes,'peaceful' bukan membahas keramaian sebagai aspek
wisata-v2_010684::c000,wisata-v2_010684,place_00062,Bukit Indah Simarjarunjung,wisata,0,Keren dan direkomendasikan di sini,pemandangan,none,A01,yes,Tidak ada aspek spesifik
wisata-v2_010710::c000,wisata-v2_010710,place_00062,Bukit Indah Simarjarunjung,wisata,0,Bagus dan indah,lainnya,pemandangan,A01,yes,
wisata-v2_010749::c000,wisata-v2_010749,place_00062,Bukit Indah Simarjarunjung,wisata,0,View dari BIS ke arah Danau Toba udah keren dan banyak spot foto,fasilitas_umum|pemandangan,fasilitas_umum|pemandangan,A01,yes,
